gaze_saccades,gaze_fixations,eye_mesh_saccades,eye_mesh_fixations,eyebrow_mesh_saccades,eyebrow_mesh_fixations,Total_Gains,Total_Losses,Mystery_Boxes_Opened,Risk_Boxes_Opened,Bank_Loans,Extra_Time_Gained,Green_Coins_Collected,Red_Coins_Collected,Risky_Decisions,Average_Decision_Time,Mystery_Boxes_Clicked,target,gaze_saccades_x_gaze_fixations
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.2270930051779674,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.7162712642709124,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.2126157883178734,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.7214527598639017,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.211168066631864,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.7789098539621016,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1288519842905786,-0.4075679800429164,-0.1212250808340308,-0.4052357597225852,-1.209720344945855,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.8279499035190366,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.1952431280857605,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.8554430439907544,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.1937954063997511,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.8943764902605957,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.179318189539657,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.9171169726614888,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.164840972679563,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.93642975654964,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.1633932509935536,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.9426302669156732,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.1619455293075442,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.963188975884056,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.14746831244745,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.98184561013776,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.132991095587356,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-0.9900605206769586,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.1315433739013463,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0069112029775655,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.1300956522153371,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0254439780586553,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.0833599190945381,-0.3312463328246888,-0.1212250808340308,-0.3270717029498563,-1.1286479305293278,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.030539114521083,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.0833599190945381,-0.3312463328246888,-0.1212250808340308,-0.3270717029498563,-1.1272002088433184,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0265330865151534,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.1127229919832242,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.03638595602205,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.1112752702972148,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.030684617607131,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.1098275486112057,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0499467796821764,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.0953503317511115,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0651296580140772,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.0808731148910171,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.071183848279054,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.079425393205008,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0785298200503384,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.0649481763449138,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0777312494417317,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.0504709594848198,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0912670903997412,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.0490232377988105,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.0919888499125776,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.0475755161128009,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.103345118742236,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.033098299252707,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1089927944990312,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.0186210823926127,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1193839860121657,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1288519842905786,-0.3286145518861292,-0.1212250808340308,-0.3270717029498563,-1.0171733607066034,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1294862600612736,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.015725639020594,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1288158077124335,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.2492110979966172,-0.0606138864965178,-0.2536087951371813,-0.1212250808340308,-0.2489076461771274,-1.0012484221605,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.133646058061316,-0.9130068460789732,0,0.0254899165703879
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.986771205300406,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1260464470361096,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.0833599190945381,-0.410199760981476,-0.1212250808340308,-0.4052357597225852,-0.9853234836143964,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1202531935466264,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.9708462667543024,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1231901128580295,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.9693985450682928,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1247402176410903,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1288519842905786,-0.3286145518861292,-0.1212250808340308,-0.3270717029498563,-0.9549213282081987,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1283810587555685,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.0833599190945381,-0.3312463328246888,-0.1212250808340308,-0.3270717029498563,-0.9534736065221896,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1275552439163017,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.9389963896620954,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1300234955658877,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.9245191728020014,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.138409228890756,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.9100419559419072,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1464569312948842,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.2492110979966172,-0.1515980168885989,-0.2483452332600622,-0.1212250808340308,-0.2489076461771274,-0.8955647390818132,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1434327044652748,-0.9130068460789732,0,0.0254899165703879
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8810875222217192,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1259581630934312,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8796398005357097,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1345552102687189,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.8781920788497003,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1428332097917049,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8767443571636909,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1458243750385635,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8622671403035969,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.15264893177892,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.8477899234435028,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1595087890684437,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.8463422017574933,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.15871543981658,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1288519842905786,-0.4075679800429164,-0.1212250808340308,-0.4052357597225852,-0.8318649848973992,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1532592459810127,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8173877680373052,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1544773755586124,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.8029105511772111,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.162263871671796,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.8014628294912017,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1626850916733635,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.8000151078051922,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1656599241004275,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.7985673861191829,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1675533170076302,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.7840901692590888,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1626873499501489,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-0.7696129523989947,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1689955934367968,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.7681652307129854,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1712169389308924,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1288519842905786,-0.3286145518861292,-0.1212250808340308,-0.3270717029498563,-0.7667175090269759,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1729899724954498,-0.9130068460789732,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-0.7652697873409665,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1730710053975766,-0.9130068460789732,0,0.0411646351875002
-0.1022824295358386,-0.4790851636828461,-0.1515980168885989,-0.4852055177304239,-0.1212250808340308,-0.4833998164953141,-0.7652697873409665,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1730710053975766,-0.9130068460789732,2,0.0490019944960564
-0.1022824295358386,-0.4790851636828461,-0.1515980168885989,-0.4852055177304239,-0.1212250808340308,-0.4833998164953141,-0.7507925704808724,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1782621340491342,-0.9130068460789732,0,0.0490019944960564
-0.1022824295358386,4.501519592852113,1.986529047325307,4.523073608348446,0.6351799219004202,4.562090048184336,-0.7652697873409665,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1730710053975766,-0.9130068460789732,0,-0.4604263605600932
-0.1022824295358386,4.501519592852113,1.986529047325307,4.523073608348446,0.6351799219004202,4.562090048184336,-0.7507925704808724,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1782621340491342,-0.9130068460789732,0,-0.4604263605600932
-0.1022824295358386,0.5170357876241457,-0.0606138864965178,0.535925486430691,-0.1212250808340308,0.5327329215501614,-0.7363153536207784,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.6145183392378246,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0891297798280457,-1.1570431379442057,-0.9130068460789732,0,-0.0528836765151735
-0.1022824295358386,1.5131567389311376,0.0758623090916038,1.5544247096532464,-0.1212250808340308,1.548865659595637,-0.7222724532664871,-0.7395073873661744,-0.8927699698514578,-1.1136234952337911,-0.6145183392378246,-0.9138452053230838,-1.065103645715927,-1.0696491146128906,-1.06566941250799,-1.058558933719956,-0.9130068460789732,1,-0.1547693475264034
