gaze_saccades,gaze_fixations,eye_mesh_saccades,eye_mesh_fixations,eyebrow_mesh_saccades,eyebrow_mesh_fixations,Level,Total_Money,Coins_Collected,Total_Gains,Total_Losses,Mystery_Boxes_Opened,Risk_Boxes_Opened,Bank_Deposits,Bank_Loans,Loan_Amount,Extra_Time_Gained,Green_Coins_Collected,Red_Coins_Collected,Decisions_Made,Risky_Decisions,Safe_Decisions,Average_Decision_Time,Mystery_Boxes_Clicked,Risk_Boxes_Clicked,Bank_Amount,Cash_Amount,Time_Remaining,No_Clicks,Mystery_Box_No_Clicks,Risk_Box_No_Clicks,Bank_No_Clicks,Coin_No_Clicks,person_no,target,gaze_saccades_x_gaze_fixations
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.1504907273491874,-1.2772871162195614,-1.2270930051779674,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.330099963932016,-1.0891297798280457,-1.2852324289130508,-0.7162712642709124,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.4794730024087453,-0.5182898796227839,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.2678338623098524,-1.2574086439680985,-1.2126157883178734,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.318290518438157,-1.0891297798280457,-1.2658197827260216,-0.7214527598639017,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.5816474935478885,-0.5232276895950335,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,0.2795681758059188,-1.237530171716635,-1.211168066631864,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.3064810729442982,-1.0891297798280457,-1.2464071365389924,-0.7789098539621016,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.5918649426618028,-0.5331033095395328,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1288519842905786,-0.4075679800429164,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,0.2913024893019854,-1.2176516994651718,-1.209720344945855,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2946716274504393,-1.0891297798280457,-1.2269944903519634,-0.8279499035190366,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.6020823917757171,-0.5380411195117825,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.4086456242626503,-1.1977732272137085,-1.1952431280857605,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2828621819565804,-1.0891297798280457,-1.2075818441649342,-0.8554430439907544,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.7042568829148603,-0.5479167394562817,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,0.4203799377587167,-1.1778947549622452,-1.1937954063997511,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.271052736462721,-1.0891297798280457,-1.1881691979779052,-0.8943764902605957,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.7144743320287746,-0.5528545494285313,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.5377230727193817,-1.158016282710782,-1.179318189539657,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2592432909688624,-1.0891297798280457,-1.168756551790876,-0.9171169726614888,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.8166488231679178,-0.5627301693730306,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.6550662076800465,-1.1381378104593187,-1.164840972679563,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2474338454750036,-1.0891297798280457,-1.1493439056038468,-0.93642975654964,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.918823314307061,-0.5676679793452802,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,0.6668005211761131,-1.1182593382078556,-1.1633932509935536,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2356243999811447,-1.0891297798280457,-1.1299312594168178,-0.9426302669156732,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.9290407634209752,-0.5775435992897795,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.6785348346721796,-1.0983808659563925,-1.1619455293075442,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2238149544872856,-1.0891297798280457,-1.1105186132297886,-0.963188975884056,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,0.9392582125348896,-0.5874192192342788,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.7958779696328444,-1.078502393704929,-1.14746831244745,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.2120055089934267,-1.0891297798280457,-1.0911059670427594,-0.98184561013776,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.0414327036740327,-0.5923570292065284,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.9132211045935094,-1.0586239214534658,-1.132991095587356,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.200196063499568,-1.0891297798280457,-1.0716933208557304,-0.9900605206769586,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.143607194813176,-0.6071704591232773,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,0.9249554180895758,-1.0387454492020023,-1.1315433739013463,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.188386618005709,-1.0891297798280457,-1.0522806746687012,-1.0069112029775655,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.1538246439270905,-0.612108269095527,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.9366897315856424,-1.0188669769505394,-1.1300956522153371,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.17657717251185,-1.0891297798280457,-1.032868028481672,-1.0254439780586553,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.1640420930410045,-0.6170460790677765,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.0833599190945381,-0.3312463328246888,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.9484240450817089,-0.998988504699076,-1.1286479305293278,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.164767727017991,-1.0891297798280457,-1.013455382294643,-1.030539114521083,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.174259542154919,-0.6269216990122759,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.0833599190945381,-0.3312463328246888,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,0.9601583585777752,-0.9791100324476129,-1.1272002088433184,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.1529582815241322,-1.0891297798280457,-0.9940427361076138,-1.0265330865151534,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.184476991268833,-0.6367973189567752,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.0775014935384402,-0.9592315601961496,-1.1127229919832242,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.141148836030273,-1.0891297798280457,-0.9746300899205848,-1.03638595602205,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.2866514824079764,-0.6466729389012744,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.0892358070345067,-0.9393530879446864,-1.1112752702972148,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.1293393905364142,-1.0891297798280457,-0.9552174437335555,-1.030684617607131,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.2968689315218906,-0.6565485588457737,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.1009701205305733,-0.9194746156932232,-1.1098275486112057,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.117529945042555,-1.0891297798280457,-0.9358047975465263,-1.0499467796821764,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.307086380635805,-0.6614863688180233,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.218313255491238,-0.8995961434417599,-1.0953503317511115,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.1057204995486964,-1.0891297798280457,-0.9163921513594974,-1.0651296580140772,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.4092608717749482,-0.6713619887625225,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.335656390451903,-0.8797176711902966,-1.0808731148910171,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0939110540548374,-1.0891297798280457,-0.8969795051724683,-1.071183848279054,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.5114353629140913,-0.6762997987347722,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.3473907039479696,-0.8598391989388334,-1.079425393205008,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0821016085609785,-1.0891297798280457,-0.8775668589854392,-1.0785298200503384,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.5216528120280055,-0.6861754186792715,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.4647338389086344,-0.8399607266873702,-1.0649481763449138,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0702921630671196,-1.0891297798280457,-0.85815421279841,-1.0777312494417317,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.6238273031671488,-0.6960510386237707,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.5820769738692992,-0.8200822544359069,-1.0504709594848198,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0584827175732607,-1.0891297798280457,-0.8387415666113809,-1.0912670903997412,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.726001794306292,-0.7009888485960204,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.5938112873653658,-0.8002037821844437,-1.0490232377988105,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0466732720794016,-1.0891297798280457,-0.8193289204243518,-1.0919888499125776,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.7362192434202064,-0.7108644685405197,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.3258357865586935,-0.1515980168885989,-0.3272986614168494,-0.1212250808340308,-0.3270717029498563,-1.561875297291003,1.6055456008614324,-0.7803253099329804,-1.0475755161128009,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.0348638265855428,-1.0891297798280457,-0.7999162742373226,-1.103345118742236,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.7464366925341206,-0.7158022785127692,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0333272758789441
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.7228887358220972,-0.7604468376815172,-1.033098299252707,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.023054381091684,-1.0891297798280457,-0.7805036280502935,-1.1089927944990312,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.848611183673264,-0.7256778984572685,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
-0.1022824295358386,-0.4024604751207698,-0.1515980168885989,-0.4062520895736367,-0.1212250808340308,-0.4052357597225852,-1.561875297291003,1.840231870782762,-0.740568365430054,-1.0186210823926127,-0.7395073873661744,-0.8927699698514578,-1.1552694443027574,-0.7648418997917522,-0.6145183392378246,-0.8746149509489821,-0.9138452053230838,-1.122960155898763,-1.0696491146128906,-1.011244935597825,-1.0891297798280457,-0.7610909818632644,-1.1193839860121657,-0.9130068460789732,-0.5999449843797517,-0.6191278985024942,1.950785674812407,-0.7306157084295182,-0.7455098840815754,-0.359358711863798,-0.5999449843797517,-0.7114151447784601,-0.6199855588699389,-1.311787562055451,0,0.0411646351875002
